,Unnamed: 0,Unnamed: 0.1,user_id,app_code,os_version,is_4G,is_click,log_time,item_id,item_price,category_1,category_2,category_3,product_type,ad_freq
40168,198079,198079,15717,473,latest,0,1,99420.0,110817,505,9,37,162,7279,54540.071428571435
40186,121029,121029,15726,202,intermediate,1,1,1649940.0,110374,42880,9,9,90,1259,0.0
40245,134082,134082,15752,190,latest,0,1,228840.0,38487,96,12,57,171,4569,120867.36363636365
40284,78479,78479,15764,244,old,0,1,9480.0,113644,1267,15,47,261,6095,3015.25
40290,198128,198128,15764,244,old,0,1,34620.0,997,8896,16,17,274,60,13488.1
40302,122557,122557,15764,244,old,0,1,160200.0,4337,1280,1,12,301,3805,54460.954545454544
40303,106356,106356,15764,244,old,0,1,176040.0,126952,14976,8,41,36,1485,59747.0
40306,80896,80896,15764,244,old,0,1,186120.0,65969,218,17,39,151,124,73936.19230769231
40398,115133,115133,15806,283,latest,0,1,117960.0,43978,12017,9,3,48,6878,0.0
40403,6858,6858,15811,145,latest,0,1,1440.0,60507,845,11,35,148,5622,0.0
40408,40573,40573,15812,504,latest,0,1,288900.0,21060,4485,17,8,159,8305,144450.5
40411,198214,198214,15813,259,old,0,1,0.0,98266,1702,17,69,194,1192,0.0
40414,135373,135373,15813,259,old,0,1,43800.0,11108,4416,1,28,336,7551,11280.25
40416,198217,198217,15813,259,old,0,1,173880.0,98266,1702,17,69,194,1192,43880.16666666666
40418,198219,198219,15813,259,old,0,1,281940.0,98266,1702,17,69,194,1192,92407.625
40420,135375,135375,15813,259,old,0,1,528120.0,11108,4416,1,28,336,7551,155226.1
40430,151608,151608,15821,393,latest,0,1,0.0,61711,3916,17,26,233,5933,0.0
40431,198239,198239,15821,393,latest,0,1,0.0,124253,2547,4,74,292,7923,0.5
40433,74332,74332,15821,393,latest,0,1,180.0,68481,6272,17,8,113,4757,75.25
40437,100786,100786,15821,393,latest,0,1,480.0,112256,1248,11,35,148,5622,180.125
40463,192688,192688,15841,371,intermediate,1,1,0.0,82086,1267,13,58,47,8997,0.0
40466,192689,192689,15841,371,intermediate,1,1,660.0,82086,1267,13,58,47,8997,195.25
40474,198287,198287,15842,242,latest,1,1,2400.0,125134,35523,9,3,159,4719,1000.3333333333335
40505,198264,198264,15854,443,latest,0,1,3185400.0,99484,889,7,71,228,8236,0.0
40567,198320,198320,15896,145,old,0,1,0.0,81500,2419,11,35,20,9633,0.0
40568,127399,127399,15896,145,old,0,1,53820.0,113583,58880,1,12,301,7455,26910.5
40581,157423,157423,15906,371,old,0,1,17760.0,127694,8784,17,26,225,4125,8880.5
40635,73749,73749,15918,242,latest,1,1,128220.0,38231,1977,14,61,159,4426,55309.181818181816
40733,52720,52720,15977,386,latest,1,1,0.0,48539,10886,17,8,9,1961,0.0
40745,168258,168258,15980,5,intermediate,0,1,140640.0,22119,7176,17,39,151,2874,68554.42857142858
40773,86038,86038,15992,469,intermediate,1,1,0.0,10726,2496,4,38,62,6751,0.0
40809,119752,119752,15998,3,intermediate,1,1,31560.0,44635,256,12,57,212,493,0.0
40814,34273,34273,16002,50,latest,1,1,0.0,66430,61190,1,42,157,5208,0.0
40815,36674,36674,16002,50,latest,1,1,0.0,21931,9728,16,17,272,10059,0.5
40817,34274,34274,16002,50,latest,1,1,518100.0,66430,61190,1,42,157,5208,246090.25
40855,119009,119009,16016,190,old,0,1,11880.0,108468,16512,1,42,103,2844,5940.5
40857,66012,66012,16018,371,intermediate,0,1,95220.0,48334,633,0,45,73,1594,0.0
40862,198456,198456,16018,371,intermediate,0,1,1056360.0,53453,53120,16,56,256,173,529990.1666666665
40865,178931,178931,16020,3,latest,1,1,0.0,10327,1953,7,31,12,4261,0.0
40876,7082,7082,16025,129,old,0,1,939240.0,74406,12889,4,74,292,3399,636430.1666666665
40899,193197,193197,16035,127,latest,1,1,1649760.0,112558,1273,10,43,223,8898,1098720.333333333
40996,133059,133059,16081,250,latest,0,1,17160.0,12208,2822,17,8,279,9041,8580.5
41005,178608,178608,16081,250,latest,0,1,314520.0,73081,704,15,47,261,8372,156774.63636363635
41017,178620,178620,16081,250,latest,1,1,938640.0,73081,704,15,47,261,8372,442367.0
41030,156286,156286,16088,231,latest,0,1,363420.0,62775,2292,13,78,221,3839,123620.33333333331
41072,198556,198556,16107,422,old,0,1,295500.0,30315,22656,1,28,283,2475,147750.5
41096,198572,198572,16118,386,latest,0,1,0.0,41739,5139,10,43,223,1381,0.5
41098,198573,198573,16118,386,latest,0,1,348120.0,41739,5139,10,43,223,1381,87270.25
41109,186007,186007,16118,386,latest,0,1,1375800.0,95107,505,16,4,119,8558,715208.0666666668
41165,70152,70152,16139,3,intermediate,1,1,1264560.0,94121,2304,13,67,170,4367,618612.2
41214,10716,10716,16165,145,latest,0,1,946140.0,44686,182144,1,42,211,9939,502846.7777777778
41223,198588,198588,16171,5,intermediate,1,1,0.0,107829,1721,0,6,145,9668,0.0
41326,186174,186174,16193,32,latest,1,1,109320.0,102330,4838,10,43,223,7865,38100.142857142855
41378,198749,198749,16202,190,old,1,1,424680.0,18756,10816,1,64,263,5282,114730.05555555555
41379,198753,198753,16203,465,old,0,1,0.0,119165,8640,14,62,201,3608,0.0
41384,85226,85226,16204,296,old,1,1,0.0,1528,7320,9,44,114,3528,0.0
41404,174062,174062,16211,207,intermediate,1,1,106320.0,115938,7616,4,74,292,3399,53160.5
41418,11940,11940,16216,465,latest,0,1,0.0,33633,2092,13,58,102,1344,0.0
41444,161563,161563,16220,422,old,0,1,0.0,88429,32350,8,48,206,8915,0.0
41487,24443,24443,16228,145,intermediate,0,1,0.0,10379,1238,16,17,272,60,0.0
41559,198859,198859,16262,244,latest,0,1,284880.0,127596,5184,4,74,292,729,0.0
41571,2458,2458,16269,296,intermediate,0,1,126600.0,43625,9472,6,49,60,8858,50140.33333333334
41621,50710,50710,16286,213,latest,0,1,746760.0,118262,2067,13,18,291,7125,325940.33333333326
41635,198894,198894,16296,231,latest,0,1,34380.0,43815,4659,0,45,81,2993,0.0
41642,181507,181507,16297,249,latest,1,1,27660.0,47605,168616,16,4,310,7777,0.0
41660,198915,198915,16310,385,latest,0,1,0.0,103882,13440,1,42,115,7699,0.0
41701,63854,63854,16316,385,latest,1,1,324660.0,115304,780,9,37,142,4371,174523.0
41712,118404,118404,16318,127,intermediate,0,1,0.0,71459,2547,13,18,198,3164,0.0
41772,106066,106066,16357,469,latest,0,1,0.0,104487,7478,17,39,252,2874,0.0
41773,180699,180699,16357,469,latest,0,1,0.0,5065,416,14,62,201,4631,0.5
41796,49645,49645,16367,385,latest,1,1,31440.0,26037,2816,4,38,62,5049,15720.5
41839,198971,198971,16387,213,intermediate,0,1,227880.0,61058,524,11,51,290,3113,0.0
41843,43535,43535,16389,207,intermediate,1,1,0.0,69585,1895,17,8,159,83,0.0
41844,187644,187644,16389,207,intermediate,1,1,0.0,122069,1013,4,74,292,1945,0.5
41992,143039,143039,16438,151,intermediate,0,1,3321660.0,45537,10752,9,44,114,9427,2214140.333333333
41994,106884,106884,16440,5,intermediate,1,1,215280.0,55792,1486,4,74,292,4524,0.0
42008,81169,81169,16445,504,latest,0,1,2340.0,132031,2016,12,57,44,3834,0.0
42011,75024,75024,16446,249,intermediate,0,1,536520.0,44364,5690,16,68,326,7820,268260.5
42041,43451,43451,16468,217,latest,1,1,0.0,83108,40243,9,3,159,6878,0.0
42042,43452,43452,16468,217,latest,0,1,0.0,83108,40243,9,3,159,6878,0.5
42069,67076,67076,16472,207,intermediate,0,1,0.0,8365,18176,1,42,157,1617,0.0
42070,139849,139849,16472,207,intermediate,0,1,0.0,88587,576,15,47,261,4783,0.5
42071,187748,187748,16472,207,intermediate,0,1,0.0,47328,12403,8,41,36,4145,0.3333333333333333
42086,64841,64841,16472,207,intermediate,0,1,402840.0,127251,11504,9,3,27,10058,113170.05555555555
42087,50715,50715,16474,3,intermediate,0,1,249060.0,118262,2067,13,18,291,7125,0.0
42103,25823,25823,16490,283,latest,0,1,26340.0,79225,301,17,39,151,2874,0.0
42125,17282,17282,16491,244,intermediate,0,1,12300.0,2580,5120,0,45,73,6718,3990.166666666666
42126,87628,87628,16491,244,intermediate,0,1,15900.0,75754,1036,15,0,214,9881,5691.571428571428
42127,87629,87629,16491,244,intermediate,0,1,16080.0,75754,1036,15,0,214,9881,6990.125
42141,198705,198705,16496,469,latest,0,1,0.0,34986,23552,1,36,203,1845,0.0
42146,100047,100047,16499,512,latest,0,1,180.0,24256,4032,6,49,60,8941,0.0
42245,57062,57062,16538,296,intermediate,0,1,5160.0,59980,62528,10,43,187,6077,0.0
42260,191961,191961,16546,386,latest,1,1,42180.0,110277,647,11,70,322,4337,0.0
42286,17287,17287,16560,409,intermediate,0,1,0.0,2580,5120,0,45,73,6718,0.0
42287,103873,103873,16560,409,intermediate,1,1,0.0,110399,9216,15,0,214,9196,0.5
42308,66739,66739,16568,249,latest,0,1,1284840.0,93600,205440,1,7,308,3786,642420.5
42330,85230,85230,16576,250,intermediate,1,1,55320.0,1528,7320,9,44,114,3528,14974.428571428569
42447,35783,35783,16607,385,intermediate,0,1,0.0,67695,107520,1,42,103,6239,0.0
42448,129890,129890,16607,385,intermediate,0,1,0.0,58699,448,14,29,199,6923,0.5
42470,99358,99358,16607,385,intermediate,0,1,132480.0,80239,2873,13,18,291,771,42632.54166666666
42501,126979,126979,16615,508,latest,0,1,14280.0,40523,3641,13,5,22,9544,0.0
42516,178688,178688,16616,151,latest,0,1,88980.0,37432,2240,12,57,44,2341,40451.0
42528,18176,18176,16629,371,intermediate,0,1,0.0,8860,844,11,70,322,4129,0.0
42529,189668,189668,16629,371,intermediate,0,1,0.0,80292,2233,10,63,303,12,0.5
42530,199398,199398,16629,371,intermediate,1,1,0.0,31687,1337,0,45,320,1091,0.3333333333333333
42553,130226,130226,16629,371,intermediate,1,1,145380.0,68615,1606,17,26,233,2077,39766.19230769231
42558,110853,110853,16631,371,latest,1,1,254460.0,126140,10803,8,40,84,5036,127230.5
42559,110854,110854,16631,371,latest,1,1,376320.0,126140,10803,8,40,84,5036,210260.3333333333
42569,178956,178956,16633,469,latest,0,1,0.0,35625,7216,11,51,242,5783,0.0
42578,118723,118723,16639,38,intermediate,0,1,0.0,121033,3444,9,9,244,10412,0.0
42652,183915,183915,16668,296,latest,0,1,0.0,62014,7840,1,28,314,2844,0.0
42672,199474,199474,16684,127,old,1,1,0.0,120073,38976,1,64,263,10478,0.0
42678,175748,175748,16684,127,old,1,1,81060.0,76989,6256,7,54,330,8775,40731.57142857143
42681,140753,140753,16686,207,latest,1,1,0.0,58320,1075,13,58,173,5358,0.0
42682,182995,182995,16686,207,latest,1,1,0.0,49563,6592,9,3,97,9174,0.5
42697,127070,127070,16686,37,latest,1,1,294480.0,39606,4560,17,26,328,3606,126222.41176470587
42715,97198,97198,16689,371,old,0,1,2523180.0,30152,2227,4,38,62,2106,1815927.3636363638
42719,199523,199523,16690,127,latest,1,1,0.0,38704,2041,13,67,32,2023,0.0
42724,199528,199528,16690,127,latest,0,1,18360.0,120377,5753,10,63,216,5251,8590.166666666666
42726,199504,199504,16690,250,latest,0,1,22860.0,35274,3584,6,14,63,1445,12150.125
42729,199517,199517,16690,127,latest,1,1,51720.0,50283,1472,11,51,290,3113,20094.636363636364
42738,61649,61649,16690,5,latest,1,1,94740.0,113763,352,0,45,117,1457,44280.05
42747,199534,199534,16690,296,latest,0,1,190920.0,28110,25296,8,40,84,5036,68205.55172413793
42783,150302,150302,16710,296,latest,0,1,18900.0,15022,15040,1,36,203,2475,0.0
42787,72204,72204,16716,296,old,0,1,89220.0,2715,1601,14,61,159,7093,0.0
42800,110596,110596,16722,386,latest,0,1,0.0,6131,6998,9,3,27,4763,0.0
42808,159968,159968,16725,385,latest,0,1,0.0,24166,2701,0,6,50,1741,0.0
42823,149520,149520,16735,244,latest,1,1,0.0,42637,492,14,29,199,8191,0.0
42861,71258,71258,16761,5,intermediate,0,1,88380.0,103097,21696,1,64,263,5164,40605.25
42926,199631,199631,16785,127,latest,1,1,0.0,109656,896,13,58,265,7661,0.0
42927,199633,199633,16785,127,latest,1,1,5700.0,85747,2745,10,43,223,7089,2850.5
43045,56912,56912,16835,249,latest,0,1,0.0,110871,1702,4,74,292,3399,0.0
43076,143041,143041,16856,32,latest,1,1,35700.0,45537,10752,9,44,114,9427,19785.25
43211,199758,199758,16891,334,old,0,1,0.0,47080,825,4,38,62,2085,0.0
43221,199759,199759,16897,386,latest,1,1,0.0,123901,8711,9,3,48,5368,0.0
43266,38035,38035,16906,508,old,0,1,133680.0,54546,14176,1,12,301,6086,49688.227272727265
43277,199778,199778,16914,469,latest,0,1,960.0,29133,1728,15,0,214,9213,480.5
43302,183664,183664,16919,249,old,0,1,58440.0,108052,1267,0,45,73,9262,0.0
43349,79445,79445,16922,443,latest,1,1,141120.0,31143,54681,9,3,27,5259,49032.028571428564
43379,139478,139478,16933,3,latest,0,1,22380.0,88331,1843,11,51,14,1761,0.0
43400,109452,109452,16948,207,intermediate,0,1,0.0,110150,19334,8,41,36,5907,0.0
43427,136436,136436,16960,296,old,1,1,0.0,50402,30720,8,41,36,1168,0.0
43483,84267,84267,16972,129,old,0,1,641100.0,64864,3041,11,35,148,5622,320550.5
43491,87641,87641,16976,469,old,0,1,29100.0,75754,1036,15,0,214,9881,0.0
43504,199858,199858,16985,207,latest,0,1,0.0,36387,1273,12,57,54,6647,0.5
43505,199874,199874,16985,207,latest,0,1,0.0,32478,24960,11,51,290,10408,0.3333333333333333
43511,199879,199879,16989,469,latest,0,1,0.0,126975,313,12,57,54,272,0.0
43521,140476,140476,16992,508,old,1,1,106620.0,90677,6144,1,36,28,5164,0.0
43539,125792,125792,17005,242,latest,1,1,40560.0,30048,2496,10,43,264,5386,20280.5
43560,44420,44420,17006,386,intermediate,1,1,10740.0,75317,1716,4,38,62,5049,0.0
43561,30388,30388,17009,386,old,1,1,0.0,425,1025,4,74,292,4524,0.0
43663,85231,85231,17047,129,intermediate,1,1,21000.0,1528,7320,9,44,114,3528,0.0
43684,85813,85813,17055,5,latest,0,1,87180.0,108691,3187,9,9,244,2106,0.0
43725,199987,199987,17073,296,old,0,1,0.0,73858,3648,17,26,233,7933,0.0
43740,177126,177126,17077,120,latest,1,1,219600.0,58130,1267,0,45,73,9231,0.0
43741,115137,115137,17077,120,latest,1,1,519120.0,43978,12017,9,3,48,6878,259560.5
43759,180708,180708,17091,5,latest,0,1,0.0,96456,1555,17,39,151,7071,0.0
43762,151075,151075,17092,385,old,0,1,0.0,53195,3008,11,51,220,8557,0.0
43804,115436,115436,17104,120,old,1,1,4140.0,19831,2707,16,20,86,7335,0.0
43842,103885,103885,17124,252,latest,0,1,770460.0,110399,9216,15,0,214,9196,0.0
43915,200082,200082,17149,249,latest,0,1,0.0,121851,259,17,55,52,6201,0.0
43954,200116,200116,17165,144,latest,0,1,0.0,108625,448,15,79,66,3419,0.0
43994,4668,4668,17188,207,intermediate,0,1,2700.0,119516,1856,17,8,113,10025,806.7777777777777
44092,148611,148611,17221,244,intermediate,0,1,9360.0,50870,10078,9,3,27,6455,5074.428571428572
44096,45279,45279,17221,244,intermediate,0,1,12000.0,93947,4416,13,18,5,2088,7401.909090909091
44139,26595,26595,17229,296,old,1,1,21480.0,95249,377,12,57,44,2888,0.0
44178,42622,42622,17252,190,old,0,1,780.0,39126,24896,1,7,308,8536,0.0
44225,200221,200221,17259,296,intermediate,1,1,0.0,56198,28736,1,7,300,5164,0.0
44298,194494,194494,17299,283,intermediate,0,1,0.0,111740,2600,4,38,62,4297,0.0
44305,26600,26600,17299,283,intermediate,0,1,297720.0,95249,377,12,57,44,2888,129742.625
44310,97675,97675,17303,168,latest,1,1,540.0,113477,11520,9,9,90,8826,0.0
44372,125794,125794,17313,207,latest,0,1,0.0,30048,2496,10,43,264,5386,0.0
44379,180456,180456,17319,3,intermediate,0,1,0.0,63469,3648,4,38,62,5049,0.0
44422,162312,162312,17357,190,intermediate,0,1,0.0,44296,3801,13,58,75,4679,0.0
44423,169922,169922,17357,190,intermediate,0,1,0.0,22064,1024,11,76,67,8411,0.5
44435,200267,200267,17359,217,old,0,1,3831060.0,77186,8828,8,21,268,8310,0.0
44446,200302,200302,17362,250,old,0,1,1391100.0,81293,2553,13,67,32,2164,1081080.142857143
44454,200310,200310,17362,250,old,1,1,2438940.0,81293,2553,13,67,32,2164,1405116.066666667
44477,200370,200370,17375,371,latest,1,1,0.0,4900,2125,13,18,291,4771,0.0
44480,68377,68377,17375,242,latest,1,1,180.0,61555,44736,1,42,157,10478,105.25
44486,175235,175235,17375,242,latest,1,1,44340.0,6198,537,17,39,151,8251,18624.1
44487,200371,200371,17375,242,latest,1,1,63240.0,106985,3456,4,38,62,8517,22680.090909090908
44490,175238,175238,17375,242,latest,1,1,343020.0,6198,537,17,39,151,8251,75792.92857142858
44501,200376,200376,17380,512,old,1,1,0.0,126756,564,14,61,132,4851,0.0
44518,82219,82219,17392,3,intermediate,0,1,21480.0,33506,3176,9,9,244,10412,10668.2
44638,55757,55757,17444,127,old,0,1,0.0,41656,12558,1,28,336,6108,0.0
44706,32773,32773,17473,127,latest,0,1,524460.0,84704,3833,10,63,220,5251,0.0
44750,40710,40710,17494,190,intermediate,0,1,3600.0,88135,768,11,51,290,5622,1800.5
44822,196320,196320,17525,207,intermediate,0,1,0.0,13139,1267,4,74,292,9498,0.0
44841,58668,58668,17540,127,intermediate,0,1,287460.0,26384,10816,1,12,301,2376,99080.16666666669
44843,199574,199574,17541,213,latest,0,1,2760.0,31005,2496,17,8,113,10025,0.0
44882,24158,24158,17571,202,intermediate,0,1,420.0,56659,1612,15,0,214,8181,0.0
44888,24159,24159,17571,202,intermediate,0,1,52980.0,56659,1612,15,0,214,8181,15068.714285714286
44916,151299,151299,17585,249,latest,1,1,35880.0,17197,11840,1,7,308,9939,0.0
44924,139144,139144,17590,386,latest,1,1,167100.0,51757,1152,16,4,119,2814,0.0
44931,22856,22856,17591,296,old,1,1,42480.0,78603,24640,1,36,203,8584,0.0
45091,57447,57447,17647,9,old,0,1,744300.0,127900,3520,1,28,283,908,372150.5
45141,170564,170564,17676,3,latest,0,1,519600.0,88090,16156,9,3,27,6357,208160.3333333333
45160,15662,15662,17683,213,latest,0,1,524220.0,109202,1529,10,43,223,10208,0.0
45178,111315,111315,17694,231,old,1,1,152640.0,19360,37427,1,42,157,5208,0.0
45297,200630,200630,17722,5,latest,0,1,62400.0,45591,5068,9,66,193,8579,22916.529411764703
45298,200633,200633,17722,5,latest,0,1,76320.0,20960,1216,11,76,24,6815,25883.38888888889
45306,11984,11984,17725,77,intermediate,0,1,30420.0,33633,2092,13,58,102,1344,0.0
45309,53795,53795,17727,250,intermediate,1,1,667920.0,72955,2344,0,6,145,2056,0.0
45311,101833,101833,17728,3,latest,0,1,0.0,53933,3497,9,9,90,6442,0.0
45319,90454,90454,17732,38,latest,0,1,0.0,33472,953,16,56,17,5622,0.0
45321,6865,6865,17733,509,old,1,1,0.0,60507,845,11,35,148,5622,0.0
45322,155955,155955,17733,509,old,1,1,0.0,4436,2848,4,38,62,7930,0.5
45323,168755,168755,17733,509,old,1,1,0.0,2381,4928,17,8,279,209,0.3333333333333333
45336,155959,155959,17733,509,old,1,1,19920.0,4436,2848,4,38,62,7930,5546.3125
45350,14323,14323,17734,385,latest,1,1,438660.0,117728,7739,9,9,90,10400,0.0
45404,200649,200649,17757,37,intermediate,0,1,264840.0,47592,76,7,24,100,6211,0.0
45411,200652,200652,17761,249,latest,0,1,64380.0,111091,743,14,62,317,6003,32190.5
45543,200702,200702,17824,231,latest,0,1,0.0,19166,41990,8,41,36,1906,0.0
45632,200705,200705,17850,231,old,0,1,12000.0,65609,5195,17,8,159,5276,0.0
45699,200741,200741,17871,415,old,1,1,223200.0,110651,1440,13,18,5,4930,111800.16666666669
45756,42627,42627,17905,107,old,0,1,24300.0,39126,24896,1,7,308,8536,0.0
45779,183334,183334,17918,207,old,0,1,310500.0,108838,10024,8,21,268,8310,0.0
45874,200839,200839,17938,2,old,1,1,40080.0,25022,614,15,47,261,8689,12450.25
45876,191595,191595,17938,2,old,0,1,114180.0,101780,54912,8,40,313,3642,43570.16666666666
45882,179989,179989,17938,2,old,1,1,509220.0,107847,1600,14,29,257,163,144270.08333333337
45920,93318,93318,17952,296,latest,1,1,3424920.0,41184,1367,17,8,113,6318,2580492.2
45924,200847,200847,17956,50,intermediate,0,1,936840.0,41759,1161,17,39,252,2874,0.0
45926,4275,4275,17960,371,latest,0,1,0.0,90005,57856,9,3,27,4282,0.0
45927,159985,159985,17960,371,latest,0,1,0.0,118999,1139,4,74,292,7088,0.5
45928,188107,188107,17960,371,latest,0,1,0.0,6869,6138,13,78,134,9767,0.3333333333333333
45929,200848,200848,17960,371,latest,0,1,0.0,62542,5312,7,72,79,7552,0.25
45935,200850,200850,17960,371,latest,0,1,2640.0,131665,864,7,24,100,6353,720.1
45938,200860,200860,17960,371,latest,0,1,6120.0,43158,3072,4,74,292,6710,1777.0
45940,4276,4276,17960,371,latest,0,1,17280.0,90005,57856,9,3,27,4282,3464.066666666666
45952,64109,64109,17960,371,latest,0,1,106800.0,9201,2048,9,9,244,1077,35786.7037037037
45953,200855,200855,17960,371,latest,1,1,115980.0,80812,2128,17,39,151,2989,38650.75
46003,200892,200892,17984,207,latest,1,1,0.0,89336,17546,17,39,151,7261,0.0
46006,46204,46204,17985,32,old,0,1,0.0,79527,6336,4,38,62,3928,0.0
46007,97212,97212,17985,32,old,0,1,0.0,30152,2227,4,38,62,2106,0.5
46011,42628,42628,17985,32,old,0,1,59760.0,39126,24896,1,7,308,8536,11030.166666666664
46013,42629,42629,17985,32,old,0,1,129300.0,39126,24896,1,7,308,8536,33082.625
46041,200923,200923,17994,504,intermediate,0,1,0.0,1567,1907,9,44,114,8131,0.0
46042,200910,200910,17994,504,intermediate,0,1,480.0,85403,9984,1,36,203,10097,240.5
46073,200951,200951,18009,443,intermediate,0,1,960.0,37283,2092,0,45,320,7214,480.5
46077,1624,1624,18009,443,intermediate,0,1,42540.0,83751,3717,9,9,90,1923,17140.166666666668
46080,200932,200932,18009,443,intermediate,0,1,93900.0,107991,512,7,24,100,2874,38126.77777777778
